zipCode,city,district,additionalInfo,street,houseNo,format1,format2,keyWord,locationType,locationName,primaryKeyDeliverySystem,primaryKeyZipRegion,systemID,primaryKeyPF,pfServicetypes,pfAccessibilitytypes,pfClosureperiods,pfOtherinfos,poststationID,opening_hours,latitude,longitude
13409,Berlin,Gesundbrunnen,,Residenzstr.,85-86,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,CIGO,4343700,564.0,8,8-4343700,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 516'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-19:00; Tu: 08:00-19:00; We: 08:00-19:00; Th: 08:00-19:00; Fr: 08:00-19:00; Sa: 08:00-19:00,52.5590133,13.3729058
10827,Berlin,Schöneberg,,Hauptstr.,130,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Lotto Presse Tabakwaren,4306698,440.0,8,8-4306698,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 626'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-19:00; Tu: 08:00-19:00; We: 11:00-18:00; Th: 10:00-18:00; Fr: 08:00-18:00; Sa: 10:00-18:00,52.4842907,13.3532877
13055,Berlin,Alt-Hohenschönhausen,,Konrad-Wolf-Str.,60,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,k kiosk,4341169,540.0,8,8-4341169,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin-Hohenschönhausen 4'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-18:00; Tu: 08:00-18:00; We: 08:00-18:00; Th: 08:00-18:00; Fr: 08:00-18:00; Sa: 08:00-13:00,52.5363067,13.4749415
13187,Berlin,Pankow,,Mühlenstr.,25,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Späti 25,4339364,640.0,8,8-4339364,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin-Pankow 2'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '22:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-22:00; Tu: 10:00-22:00; We: 10:00-22:00; Th: 10:00-22:00; Fr: 10:00-22:00; Sa: 10:00-22:00; Su: 10:00-19:00,52.5640053,13.4075172
10367,Berlin,Lichtenberg,,Normannenstr.,6,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Kiosk Lebensmittel Nguyen,4320633,628.0,8,8-4320633,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Lichtenberg 2'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-20:00; Tu: 08:00-20:00; We: 08:00-20:00; Th: 08:00-20:00; Fr: 08:00-20:00; Sa: 09:30-19:00,52.5159599,13.482548
13409,Berlin,Reinickendorf,,Markstr.,20,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Zeitungen-Tabak-Lotto,4126037,440.0,8,8-4126037,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 515'}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 06:00-18:00; Tu: 06:00-18:00; We: 06:00-18:00; Th: 06:00-18:00; Fr: 06:00-18:00; Sa: 07:00-16:00,52.5582782,13.3656092
13187,Berlin,Pankow,,Brehmestr.,1,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Ali Haliscelik,4075170,559.0,8,8-4075170,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Pankow 3'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-18:00; Tu: 09:00-18:00; We: 09:00-18:00; Th: 09:00-18:00; Fr: 09:00-18:00; Sa: 10:00-12:00,52.5646362,13.3943603
10367,Berlin,Lichtenberg,,Josef-Orlopp-Str.,22,csbn7s8n2s3,csbn2s3n1,Poststation,POSTSTATION,ALDI Markt,1036,,12,12-1036,[],[],[],"[{'type': 'packstn_utilization_fri', 'content': '1'}, {'type': 'packstation_model', 'content': 'PPL01_S'}, {'type': 'packstn_utilization_sun', 'content': '1'}, {'type': 'packstn_utilization_tue', 'content': '1'}, {'type': 'packstationPrimaryKefPf', 'content': '1-10367719'}, {'type': 'packstation_type', 'content': 'POSTSTATION'}, {'type': 'letterBoxPrimaryKefPf', 'content': '6-25091379'}, {'type': 'packstn_utilization_sat', 'content': '1'}, {'type': 'packstn_utilization_thu', 'content': '1'}, {'type': 'packstn_utilization_wed', 'content': '1'}, {'type': 'packstn_utilization_mon', 'content': '1'}, {'type': 'capacity', 'content': '35'}, {'type': 'open_all_day', 'content': 'true'}, {'type': 'poststation_nextAction_day', 'content': 'today'}, {'type': 'poststation_nextAction_openUntil', 'content': '24:00'}, {'type': 'nextAction_type', 'content': 'COLLECTION_TIME'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '16:15'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",1036.0,Not available,52.523072,13.4837171
13189,Berlin,Pankow,,Neumannstr.,18,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Kiez Post,4125137,562.0,8,8-4125137,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 712'}, {'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_openUntil', 'content': '13:00'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openFrom', 'content': '14:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 14:00-18:30; Tu: 09:30-13:00; We: 14:00-18:30; Th: 14:00-18:30; Fr: 09:30-13:00; Sa: 10:00-13:00,52.564754,13.4213987
12043,Berlin,Neukölln,,Karl-Marx-Str.,181,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Bülent Akkan,4074076,582.0,8,8-4074076,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 446'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 06:00-19:00; Tu: 06:00-19:00; We: 06:00-19:00; Th: 06:00-19:00; Fr: 06:00-19:00; Sa: 06:00-19:00,52.4740578,13.4405552
10587,Berlin,Charlottenburg,,Helmholtzstr.,29,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Kiosk,4122491,597.0,8,8-4122491,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 126'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:30-18:30; Tu: 08:30-18:30; We: 08:30-18:30; Th: 08:30-18:30; Fr: 08:30-18:30; Sa: 10:00-17:30,52.5217517,13.3253748
10719,Berlin,Wilmersdorf,,Schaperstr.,14,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Kiosk Lotto,4136102,564.0,8,8-4136102,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 319'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-19:00; Tu: 10:00-19:00; We: 10:00-19:00; Th: 10:00-19:00; Fr: 10:00-19:00; Sa: 12:00-15:00,52.4996842,13.3303101
13189,Berlin,Pankow,,Stubnitzstr.,32,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,KIOSK / Lotto,4303410,558.0,8,8-4303410,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Pankow 5'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-18:00; Tu: 09:00-18:00; We: 09:00-18:00; Th: 09:00-18:00; Fr: 09:00-18:00; Sa: 10:00-14:00,52.5667241,13.4153625
10827,Berlin,Schöneberg,,Dominicusstr.,52,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Late Shop Zwei.Null,4323109,556.0,8,8-4323109,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 627'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '23:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-23:00; Tu: 08:00-23:00; We: 08:00-23:00; Th: 08:00-23:00; Fr: 08:00-23:00; Sa: 10:00-23:00,52.4801563,13.3515935
10779,Berlin,Wilmersdorf,,Prager Platz,1-3,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,,4136015,577.0,8,8-4136015,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 104'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '17:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 07:00-17:30; Tu: 07:00-17:30; We: 07:00-17:30; Th: 07:00-17:30; Fr: 07:00-17:30; Sa: 07:00-14:00,52.493534,13.3327773
10623,Berlin,Charlottenburg,,Uhlandstr.,20-25,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,The Kiosk Berlin,4294164,523.0,8,8-4294164,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 116'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '21:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-21:00; Tu: 08:00-21:00; We: 08:00-21:00; Th: 08:00-21:00; Fr: 08:00-21:00; Sa: 10:00-18:00,52.5040255,13.3253855
13349,Berlin,Wedding,,Müllerstr.,123,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Lotto / Presse / Tabak,4308188,574.0,8,8-4308188,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 659'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '17:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 07:30-17:30; Tu: 07:30-17:30; We: 07:30-17:30; Th: 07:30-17:30; Fr: 07:30-17:30; Sa: 07:30-14:30,52.5534232,13.346243
13187,Berlin,Pankow,,Wollankstr.,2,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Minimarkt Wollank,4306751,444.0,8,8-4306751,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Pankow 6'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '22:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-22:00; Tu: 08:00-22:00; We: 08:00-22:00; Th: 08:00-22:00; Fr: 08:00-22:00; Sa: 08:00-22:00,52.568777,13.3995457
10825,Berlin,Schöneberg,,Wartburgstr.,25,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Uni-Shop,4338077,571.0,8,8-4338077,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 624'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 07:00-18:00; Tu: 07:00-18:00; We: 07:00-18:00; Th: 07:00-18:00; Fr: 07:00-18:00; Sa: 07:00-18:00,52.486111,13.339012
13055,Berlin,Alt-Hohenschönhausen,,Landsberger Allee,217,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Lotto Shop 217,4140694,593.0,8,8-4140694,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Hohenschönhausen 10'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 07:00-18:00; Tu: 07:00-18:00; We: 07:00-18:00; Th: 07:00-18:00; Fr: 07:00-18:00; Sa: 08:00-13:00,52.5341511,13.4862957
12051,Berlin,Neukölln,,Hermannstr.,111,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Telehof,4078321,585.0,8,8-4078321,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 443'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-18:00; Tu: 09:00-18:00; We: 09:00-18:00; Th: 09:00-18:00; Fr: 09:00-18:00; Sa: 09:30-13:00,52.467861,13.4308904
12059,Berlin,Neukölln,,Sonnenallee,208,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Star-Kiosk,4343213,601.0,8,8-4343213,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 438'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '23:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-23:00; Tu: 08:00-23:00; We: 08:00-23:00; Th: 08:00-23:00; Fr: 08:00-23:00; Sa: 08:00-23:00,52.4745898,13.453952
13187,Berlin,Pankow,,Breite Str.,20,csbnan7s8n2s3,csbn2s3n1,Postbank Filiale,POSTBANK_FINANCE_CENTER,Postbank Filiale,4125410,514.0,8,8-4125410,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Pankow'}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:30-18:30; Tu: 09:30-18:30; We: 09:30-18:30; Th: 09:30-18:30; Fr: 09:30-18:30; Sa: 09:30-14:00,52.5698551,13.4040653
13187,Berlin,Pankow,,Breite Str.,20,csbn7s8n2s3,csbn2s3n1,Poststation,POSTSTATION,24h-Bereich ,265,,12,12-265,[],[],[],"[{'type': 'packstn_utilization_fri', 'content': '1'}, {'type': 'packstation_model', 'content': 'PPL01_S'}, {'type': 'packstn_utilization_tue', 'content': '2'}, {'type': 'packstn_utilization_mon', 'content': '2'}, {'type': 'packstn_utilization_sun', 'content': '1'}, {'type': 'packstation_type', 'content': 'POSTSTATION'}, {'type': 'packstn_utilization_sat', 'content': '1'}, {'type': 'packstn_utilization_wed', 'content': '2'}, {'type': 'packstn_utilization_thu', 'content': '1'}, {'type': 'capacity', 'content': '69'}, {'type': 'packstationPrimaryKefPf', 'content': '1-13187706'}, {'type': 'letterBoxPrimaryKefPf', 'content': '6-15370532'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'poststation_nextAction_day', 'content': 'today'}, {'type': 'poststation_nextAction_openUntil', 'content': '22:00'}, {'type': 'nextAction_type', 'content': 'COLLECTION_TIME'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '16:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",265.0,Not available,52.569988,13.4047471
10585,Berlin,Charlottenburg,,Otto-Suhr-Allee,6-16,csbnan7s8n2s3,csbn2s3n1,Postbank Filiale,POSTBANK_FINANCE_CENTER,Postbank Filiale,4319312,521.0,8,8-4319312,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 10'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-18:30; Tu: 09:00-18:30; We: 09:00-18:30; Th: 09:00-18:30; Fr: 09:00-18:30; Sa: 09:00-13:00,52.5140939,13.3195819
13409,Berlin,Reinickendorf,,Provinzstr.,93,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Lotto-Toto,4088246,537.0,8,8-4088246,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 522'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056739088'}]",,Mo: 07:00-18:00; Tu: 07:00-18:00; We: 07:00-18:00; Th: 07:00-18:00; Fr: 07:00-18:00; Sa: 08:00-14:00,52.5677485,13.3787628
12099,Berlin,Tempelhof,,Germaniastr.,2,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,GERMANIA-SHOP ,4294306,562.0,8,8-4294306,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 422'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056739088'}]",,Mo: 06:00-19:00; Tu: 06:00-19:00; We: 06:00-19:00; Th: 06:00-19:00; Fr: 06:00-19:00; Sa: 07:00-15:00,52.4655747,13.3900142
12103,Berlin,Tempelhof,,Schöneberger Str.,7,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Tabak und Lotto,4330364,779.0,8,8-4330364,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 183'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:45'}, {'type': 'tt_timestamp', 'content': '35172443056739088'}]",,Mo: 08:00-18:45; Tu: 08:00-18:45; We: 08:00-18:45; Th: 08:00-18:45; Fr: 08:00-18:45; Sa: 08:00-18:45,52.4676051,13.3770703
10625,Berlin,Charlottenburg,,Schillerstr.,10,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,EMRE,4080491,561.0,8,8-4080491,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 128'}, {'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056739088'}]",,Mo: 06:30-18:00; Tu: 06:30-18:00; We: 06:30-18:00; Th: 06:30-18:00; Fr: 06:30-18:00; Sa: 08:00-13:00,52.511078,13.3186598
13086,Berlin,Weißensee,,Rennbahnstr.,24,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Rennbahn Späti 24,4318788,703.0,8,8-4318788,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Weißensee 8'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '23:00'}, {'type': 'tt_timestamp', 'content': '35172443056739088'}]",,Mo: 08:00-23:00; Tu: 08:00-23:00; We: 08:00-23:00; Th: 08:00-23:00; Fr: 08:00-23:00; Sa: 09:00-23:00; Su: 12:00-20:00,52.5604853,13.4587388
10719,Berlin,Wilmersdorf,,Uhlandstr.,50,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,U-Land,4343699,576.0,8,8-4343699,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 158'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056739088'}]",,Mo: 08:00-20:00; Tu: 08:00-20:00; We: 08:00-20:00; Th: 08:00-20:00; Fr: 08:00-20:00; Sa: 08:00-20:00,52.4966395,13.3238897
12055,Berlin,Neukölln,,Karl-Marx-Str.,231,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Lotto TaBak,4339649,558.0,8,8-4339649,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 449'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056739088'}]",,Mo: 09:00-20:00; Tu: 09:00-20:00; We: 09:00-20:00; Th: 09:00-20:00; Fr: 09:00-20:00; Sa: 09:00-20:00,52.4686296,13.4426683
10317,Berlin,Lichtenberg,,Leopoldstr.,22,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Postshop Lichtenberg,4324518,511.0,8,8-4324518,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Lichtenberg 4'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056739088'}]",,Mo: 08:30-18:00; Tu: 08:30-18:00; We: 08:30-18:00; Th: 08:30-18:00; Fr: 08:30-18:00; Sa: 08:30-13:00,52.5026508,13.4909242
13349,Berlin,Wedding,,Müllerstr.,113,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Lotto/Tabak/Presse,4113366,554.0,8,8-4113366,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 653'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056739088'}]",,Mo: 07:00-19:00; Tu: 07:00-19:00; We: 07:00-19:00; Th: 07:00-19:00; Fr: 07:00-19:00; Sa: 07:30-19:00,52.5558066,13.3422062
